Company,Year,HSI,GES,Sector,SizNumFXHedge,SizNumFXFutFor,SizNumFXFutures,HedgingIndex,AvgAnnualGPR,GDP,CPI,InterestRate,TradeBalance,AvgAnnualVolatility,TypesOfDerivativesUsed,FXDerivativesNotional,ForeignAssetsPct,CountriesOperated,HedgeAccountingMentions,IntlCapexPct,IntlEmployeesPct,SupplyChainComplexity,FilingType,PoliticalRiskInsurance,IntlRDExpensePct,VARModelMentions,RiskCommitteeMentions,ForeignRevenuePct,DerivativesFairValue
EHC,2024,2.88,6.11,Healthcare,0.0,0.0,0.0,-0.3711620069788983,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,5,225,0.8,44,0,0.22,0.28,0.92,10-K,0,0.4,0,1,0.89,270
SEM,2018,2.24,5.36,Healthcare,0.0,0.0,0.0,-0.3711620069788983,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,1,99,0.21,65,0,0.69,0.81,0.31,10-K,1,0.44,0,0,0.74,77
SEM,2019,3.51,7.1,Healthcare,0.0,0.0,0.0,-0.3711620069788983,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,2,1146,0.76,50,0,0.63,0.24,0.8,10-K,0,0.32,0,0,0.25,112
SEM,2020,4.04,5.89,Healthcare,0.0,0.0,0.0,-0.3711620069788983,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,5,338,0.47,64,0,0.53,0.47,0.75,10-K,1,0.36,0,0,0.7,293
SEM,2021,2.0,6.72,Healthcare,0.0,0.0,0.0,-0.3711620069788983,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,2,2625,0.3,62,83,0.61,0.56,0.67,10-K,0,0.39,0,0,0.68,402
SEM,2022,3.24,5.19,Healthcare,0.0,0.0,0.0,-0.3711620069788983,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,1,1582,0.75,58,106,0.29,0.84,0.3,10-K,1,0.57,0,0,0.21,19
SEM,2023,3.93,4.16,Healthcare,0.0,0.0,0.0,-0.3711620069788983,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,1,2625,0.2,8,98,0.34,0.51,0.91,10-K,1,0.11,0,0,0.54,255
SEM,2024,2.88,5.49,Healthcare,0.0,0.0,0.0,-0.3711620069788983,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,3,1802,0.29,22,46,0.7,0.17,0.57,10-K,0,0.44,0,1,0.19,400
GEN,2019,3.92,6.49,Healthcare,11.0,53.0,0.0,0.0421776103132925,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,1,928,0.74,38,16,0.4,0.53,0.52,10-K,1,0.05,0,0,0.65,176
GEN,2020,2.96,4.87,Healthcare,11.0,53.0,0.0,0.0421776103132925,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,3,1934,0.73,67,32,0.12,0.77,0.53,10-K,1,0.3,0,0,0.39,388
GEN,2021,4.8,6.35,Healthcare,11.0,53.0,0.0,0.0421776103132925,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,3,539,0.25,4,12,0.67,0.38,0.32,10-K,1,0.37,0,0,0.26,317
GEN,2022,2.46,5.08,Healthcare,11.0,53.0,0.0,0.0421776103132925,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,5,1670,0.32,37,12,0.42,0.69,0.95,10-K,1,0.39,0,0,0.27,486
GEN,2023,4.02,5.62,Healthcare,11.0,53.0,0.0,0.0421776103132925,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,1,1452,0.31,38,37,0.63,0.17,0.68,10-K,1,0.21,0,2,0.15,225
GEN,2024,3.58,6.66,Healthcare,11.0,53.0,0.0,0.0421776103132925,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,3,2083,0.71,73,58,0.09,0.55,0.26,10-K,0,0.46,0,2,0.8,370
GEN,2018,1.98,6.05,Healthcare,11.0,53.0,0.0,0.0421776103132925,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,4,1774,0.19,4,1,0.48,0.49,0.66,10-K,0,0.52,0,0,0.87,85
BKD,2018,2.54,5.29,Healthcare,0.0,0.0,0.0,-0.3711620069788983,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,1,1332,0.14,24,1,0.42,0.41,0.49,10-K,1,0.29,0,0,0.88,456
BKD,2019,1.81,8.06,Healthcare,0.0,0.0,0.0,-0.3711620069788983,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,1,937,0.22,6,1,0.79,0.42,0.91,10-K,0,0.37,0,0,0.67,364
BKD,2020,4.35,5.9,Healthcare,0.0,0.0,0.0,-0.3711620069788983,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,2,602,0.81,70,2,0.34,0.61,0.9,10-K,1,0.46,0,0,0.77,60
BKD,2021,2.62,4.78,Healthcare,0.0,0.0,0.0,-0.3711620069788983,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,4,2680,0.2,31,7,0.67,0.79,0.16,10-K,1,0.35,0,0,0.52,295
BKD,2022,2.13,5.16,Healthcare,0.0,0.0,0.0,-0.3711620069788983,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,2,2091,0.17,57,7,0.67,0.27,0.36,10-K,1,0.07,0,0,0.21,75
BKD,2023,4.69,5.56,Healthcare,0.0,0.0,0.0,-0.3711620069788983,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,2,1436,0.22,24,7,0.23,0.53,0.3,10-K,1,0.6,0,0,0.31,22
BKD,2024,3.06,7.61,Healthcare,0.0,0.0,0.0,-0.3711620069788983,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,4,2128,0.22,66,2,0.79,0.34,0.35,10-K,1,0.1,0,0,0.39,500
REGN,2018,4.53,4.94,Healthcare,5.0,0.0,0.0,-0.302993949620779,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,3,2139,0.32,15,26,0.25,0.21,0.33,10-K,0,0.58,0,0,0.46,329
REGN,2019,3.3,7.93,Healthcare,5.0,0.0,0.0,-0.302993949620779,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,4,1941,0.45,43,22,0.45,0.41,0.73,10-K,0,0.1,0,0,0.71,469
REGN,2020,2.42,5.52,Healthcare,5.0,0.0,0.0,-0.302993949620779,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,3,147,0.83,68,17,0.36,0.54,0.74,10-K,1,0.58,0,0,0.71,489
REGN,2021,3.48,7.53,Healthcare,5.0,0.0,0.0,-0.302993949620779,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,1,733,0.22,38,12,0.52,0.87,0.48,10-K,0,0.51,0,0,0.54,352
REGN,2022,3.19,6.29,Healthcare,5.0,0.0,0.0,-0.302993949620779,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,1,2630,0.7,40,12,0.74,0.86,0.45,10-K,1,0.45,0,0,0.55,383
REGN,2023,3.8,5.59,Healthcare,5.0,0.0,0.0,-0.302993949620779,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,4,338,0.54,67,12,0.24,0.84,0.74,10-K,0,0.53,0,0,0.54,304
REGN,2024,4.16,6.48,Healthcare,5.0,0.0,0.0,-0.302993949620779,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,5,1147,0.81,52,10,0.23,0.43,0.93,10-K,0,0.05,0,4,0.83,231
HIMS,2020,3.14,5.1,Healthcare,0.0,0.0,0.0,-0.3711620069788983,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,3,2269,0.84,66,0,0.2,0.54,0.98,10-K,0,0.37,0,0,0.47,447
HIMS,2021,2.2,5.55,Healthcare,0.0,0.0,0.0,-0.3711620069788983,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,2,2738,0.14,49,0,0.66,0.1,0.47,10-K,1,0.11,0,0,0.58,141
HIMS,2022,2.31,5.26,Healthcare,0.0,0.0,0.0,-0.3711620069788983,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,3,617,0.7,33,2,0.06,0.62,0.18,10-K,1,0.47,0,0,0.39,62
HIMS,2023,2.86,6.67,Healthcare,0.0,0.0,0.0,-0.3711620069788983,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,4,377,0.81,47,2,0.21,0.45,0.11,10-K,1,0.18,0,0,0.4,15
HIMS,2024,2.75,2.91,Healthcare,0.0,0.0,0.0,-0.3711620069788983,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,1,1644,0.33,56,0,0.28,0.81,0.69,10-K,1,0.29,0,1,0.69,348
GE,2018,3.37,4.88,Industrials,10.0,15.0,0.0,-0.1602872438369064,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,4,122,0.27,18,200,0.14,0.76,0.44,10-K,0,0.25,0,0,0.16,109
GE,2019,2.33,4.49,Industrials,10.0,15.0,0.0,-0.1602872438369064,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,3,1289,0.44,8,179,0.73,0.17,0.12,10-K,1,0.3,0,0,0.45,224
GE,2020,4.12,5.65,Industrials,10.0,15.0,0.0,-0.1602872438369064,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,1,1773,0.1,44,219,0.21,0.71,0.23,10-K,1,0.23,0,0,0.16,25
GE,2021,4.8,5.75,Industrials,10.0,15.0,0.0,-0.1602872438369064,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,2,1772,0.74,16,213,0.28,0.35,0.7,10-K,1,0.17,0,1,0.58,487
GE,2022,4.25,4.46,Industrials,10.0,15.0,0.0,-0.1602872438369064,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,4,2837,0.27,16,221,0.55,0.49,0.97,10-K,0,0.53,0,0,0.76,286
GE,2023,5.15,3.44,Industrials,10.0,15.0,0.0,-0.1602872438369064,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,3,2593,0.79,11,216,0.16,0.24,0.83,10-K,0,0.24,0,0,0.56,273
GE,2024,2.86,4.17,Industrials,10.0,15.0,0.0,-0.1602872438369064,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,5,2075,0.19,52,197,0.4,0.11,0.56,10-K,0,0.2,0,3,0.18,408
CAT,2018,2.81,6.43,Industrials,2.0,50.0,0.0,-0.0954326226164728,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,4,1743,0.22,24,140,0.37,0.46,0.89,10-K,0,0.18,0,0,0.37,414
CAT,2019,2.74,6.08,Industrials,2.0,50.0,0.0,-0.0954326226164728,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,1,1559,0.79,78,128,0.59,0.34,0.45,10-K,0,0.41,0,0,0.82,274
CAT,2020,2.09,5.83,Industrials,2.0,50.0,0.0,-0.0954326226164728,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,1,962,0.21,77,182,0.38,0.2,0.47,10-K,1,0.41,0,0,0.71,316
CAT,2021,4.26,6.02,Industrials,2.0,50.0,0.0,-0.0954326226164728,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,1,1414,0.38,23,196,0.35,0.39,0.85,10-K,1,0.42,0,0,0.41,20
CAT,2022,4.65,6.71,Industrials,2.0,50.0,0.0,-0.0954326226164728,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,4,1056,0.72,43,184,0.79,0.51,0.73,10-K,0,0.27,0,0,0.52,428
CAT,2023,2.99,5.53,Industrials,2.0,50.0,0.0,-0.0954326226164728,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,4,2546,0.86,61,198,0.25,0.34,0.6,10-K,1,0.59,0,0,0.31,299
CAT,2024,4.24,7.37,Industrials,2.0,50.0,0.0,-0.0954326226164728,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,4,631,0.82,68,151,0.43,0.4,0.43,10-K,0,0.06,0,3,0.86,93
MMM,2022,4.14,5.07,Industrials,14.0,296.0,0.0,1.2906045492253682,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,2,1208,0.46,24,397,0.76,0.79,0.28,10-K,0,0.34,3,0,0.21,412
MMM,2023,4.68,5.68,Industrials,14.0,296.0,0.0,1.2906045492253682,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,3,2042,0.88,4,357,0.6,0.54,0.17,10-K,0,0.41,3,0,0.56,202
MMM,2024,5.01,4.45,Industrials,14.0,296.0,0.0,1.2906045492253682,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,4,2151,0.28,68,316,0.76,0.15,0.56,10-K,0,0.39,0,0,0.84,306
MMM,2018,2.77,5.69,Industrials,14.0,296.0,0.0,1.2906045492253682,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,3,1097,0.79,62,266,0.23,0.6,0.44,10-K,0,0.56,3,0,0.45,439
MMM,2019,4.06,4.71,Industrials,14.0,296.0,0.0,1.2906045492253682,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,1,1377,0.35,59,279,0.3,0.89,0.53,10-K,0,0.46,3,0,0.55,158
MMM,2020,4.73,6.53,Industrials,14.0,296.0,0.0,1.2906045492253682,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,2,2608,0.67,43,486,0.38,0.41,0.67,10-K,0,0.03,3,0,0.55,127
MMM,2021,4.06,4.87,Industrials,14.0,296.0,0.0,1.2906045492253682,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,1,2764,0.9,64,462,0.77,0.32,0.67,10-K,0,0.32,3,0,0.68,458
HON,2020,4.66,4.4,Industrials,2.0,1.0,0.0,-0.338925540807267,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,1,454,0.76,39,225,0.06,0.13,0.78,10-K,1,0.05,0,0,0.87,146
HON,2021,3.53,4.81,Industrials,2.0,1.0,0.0,-0.338925540807267,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,3,1988,0.37,6,287,0.1,0.89,0.89,10-K,0,0.07,0,0,0.58,466
HON,2022,3.75,4.08,Industrials,2.0,1.0,0.0,-0.338925540807267,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,2,2753,0.38,18,320,0.42,0.9,0.42,10-K,0,0.02,0,0,0.87,73
HON,2023,4.44,7.49,Industrials,2.0,1.0,0.0,-0.338925540807267,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,4,1485,0.29,24,442,0.26,0.76,0.84,10-K,0,0.02,0,1,0.32,32
HON,2024,3.37,7.02,Industrials,2.0,1.0,0.0,-0.338925540807267,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,2,2088,0.89,75,355,0.51,0.3,0.94,10-K,1,0.11,0,2,0.8,450
HON,2018,4.94,4.75,Industrials,2.0,1.0,0.0,-0.338925540807267,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,3,2973,0.69,26,103,0.65,0.62,0.19,10-K,1,0.45,0,0,0.41,478
HON,2019,2.04,5.65,Industrials,2.0,1.0,0.0,-0.338925540807267,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,5,2417,0.36,9,197,0.09,0.53,0.99,10-K,0,0.43,0,0,0.6,296
RTX,2018,3.71,4.99,Industrials,33.0,36.0,0.0,0.2576399278064971,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,1,2465,0.77,53,87,0.16,0.29,0.91,10-K,0,0.05,2,0,0.77,424
RTX,2019,4.03,6.79,Industrials,33.0,36.0,0.0,0.2576399278064971,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,2,2136,0.12,69,104,0.27,0.23,0.61,10-K,1,0.27,2,0,0.26,336
RTX,2020,3.08,4.28,Industrials,33.0,36.0,0.0,0.2576399278064971,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,3,1592,0.65,8,111,0.3,0.89,0.79,10-K,1,0.58,2,0,0.36,403
RTX,2021,4.61,5.23,Industrials,33.0,36.0,0.0,0.2576399278064971,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,5,337,0.41,2,104,0.69,0.44,0.4,10-K,0,0.33,0,0,0.4,89
RTX,2022,2.95,4.32,Industrials,33.0,36.0,0.0,0.2576399278064971,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,4,2840,0.28,62,107,0.17,0.14,0.73,10-K,1,0.21,0,0,0.51,294
RTX,2023,2.85,5.34,Industrials,33.0,36.0,0.0,0.2576399278064971,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,2,299,0.47,34,94,0.31,0.38,0.35,10-K,0,0.19,0,0,0.74,426
RTX,2024,1.37,5.01,Industrials,33.0,36.0,0.0,0.2576399278064971,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,1,1222,0.19,51,83,0.09,0.67,0.15,10-K,1,0.53,0,2,0.43,362
UPS,2018,3.15,5.65,Industrials,18.0,40.0,0.0,0.0730127286456733,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,4,1968,0.11,15,161,0.7,0.32,0.22,10-K,0,0.05,0,1,0.31,218
UPS,2019,2.79,5.66,Industrials,18.0,40.0,0.0,0.0730127286456733,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,3,2101,0.54,75,162,0.72,0.54,0.5,10-K,0,0.37,0,1,0.22,25
UPS,2020,4.32,3.92,Industrials,18.0,40.0,0.0,0.0730127286456733,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,2,57,0.61,48,284,0.07,0.62,0.73,10-K,0,0.58,0,1,0.56,296
UPS,2021,4.33,4.65,Industrials,18.0,40.0,0.0,0.0730127286456733,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,3,1668,0.26,47,285,0.12,0.1,0.62,10-K,1,0.07,0,1,0.14,403
UPS,2022,2.98,7.04,Industrials,18.0,40.0,0.0,0.0730127286456733,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,4,1765,0.14,80,322,0.76,0.28,0.69,10-K,0,0.05,0,0,0.34,250
UPS,2023,3.71,6.23,Industrials,18.0,40.0,0.0,0.0730127286456733,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,1,150,0.47,49,303,0.31,0.52,0.8,10-K,1,0.49,0,0,0.77,456
UPS,2024,4.05,3.81,Industrials,18.0,40.0,0.0,0.0730127286456733,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,5,1126,0.58,49,242,0.49,0.47,0.25,10-K,1,0.28,0,7,0.72,52
BA,2018,2.77,6.11,Industrials,3.0,46.0,3.0,0.1083016654901124,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,1,2376,0.47,15,75,0.58,0.19,0.22,10-K,1,0.43,6,0,0.4,153
BA,2019,4.2,6.93,Industrials,3.0,46.0,3.0,0.1083016654901124,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,3,591,0.78,40,98,0.05,0.6,0.98,10-K,1,0.21,6,0,0.31,110
BA,2020,4.06,7.23,Industrials,3.0,46.0,3.0,0.1083016654901124,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,2,2452,0.19,73,127,0.48,0.48,0.9,10-K,1,0.55,6,0,0.42,373
BA,2021,3.78,6.67,Industrials,3.0,46.0,3.0,0.1083016654901124,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,4,1055,0.53,40,81,0.77,0.8,0.52,10-K,1,0.51,6,0,0.39,342
BA,2022,3.75,6.9,Industrials,3.0,46.0,3.0,0.1083016654901124,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,1,2819,0.77,27,108,0.55,0.54,0.7,10-K,1,0.28,6,0,0.53,310
BA,2023,4.26,6.54,Industrials,3.0,46.0,3.0,0.1083016654901124,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,3,1783,0.34,74,131,0.39,0.27,0.82,10-K,1,0.55,6,0,0.61,211
BA,2024,3.43,6.17,Industrials,3.0,46.0,3.0,0.1083016654901124,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,5,615,0.86,26,128,0.74,0.66,0.35,10-K,1,0.45,6,2,0.12,322
LMT,2018,2.18,6.28,Industrials,35.0,0.0,0.0,0.1060143945279367,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,1,2107,0.42,31,30,0.2,0.14,0.3,10-K,0,0.17,0,1,0.79,424
LMT,2019,3.51,5.17,Industrials,35.0,0.0,0.0,0.1060143945279367,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,1,1205,0.81,75,29,0.65,0.22,0.19,10-K,1,0.16,0,1,0.55,181
LMT,2020,3.35,4.26,Industrials,35.0,0.0,0.0,0.1060143945279367,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,3,2614,0.2,18,29,0.29,0.82,0.38,10-K,1,0.3,0,1,0.38,137
LMT,2021,3.79,4.59,Industrials,35.0,0.0,0.0,0.1060143945279367,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,2,2158,0.77,12,44,0.63,0.61,0.14,10-K,0,0.13,0,1,0.32,275
LMT,2022,2.79,4.62,Industrials,35.0,0.0,0.0,0.1060143945279367,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,3,2720,0.27,3,26,0.63,0.49,0.63,10-K,0,0.25,0,1,0.67,212
LMT,2023,4.06,6.08,Industrials,35.0,0.0,0.0,0.1060143945279367,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,3,1736,0.11,2,21,0.78,0.57,0.21,10-K,0,0.37,0,1,0.83,52
LMT,2024,3.03,5.79,Industrials,35.0,0.0,0.0,0.1060143945279367,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,2,2844,0.43,72,19,0.11,0.9,0.78,10-K,0,0.34,0,1,0.75,409
NOC,2018,3.81,6.74,Industrials,5.0,15.0,0.0,-0.2284553011950257,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,2,1269,0.73,4,37,0.21,0.74,0.13,10-K,0,0.22,0,0,0.7,316
NOC,2019,2.95,4.59,Industrials,5.0,15.0,0.0,-0.2284553011950257,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,3,1862,0.51,63,36,0.56,0.85,0.76,10-K,0,0.4,0,0,0.74,359
NOC,2020,2.31,6.7,Industrials,5.0,15.0,0.0,-0.2284553011950257,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,1,1471,0.79,2,29,0.76,0.37,0.32,10-K,0,0.44,0,0,0.16,395
NOC,2021,3.24,5.76,Industrials,5.0,15.0,0.0,-0.2284553011950257,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,1,1551,0.53,33,24,0.73,0.64,0.13,10-K,1,0.39,0,4,0.8,159
NOC,2022,2.84,5.99,Industrials,5.0,15.0,0.0,-0.2284553011950257,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,3,2659,0.29,65,21,0.79,0.77,0.19,10-K,0,0.4,0,6,0.58,25
NOC,2023,3.45,6.53,Industrials,5.0,15.0,0.0,-0.2284553011950257,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,3,303,0.81,9,24,0.71,0.85,0.36,10-K,0,0.57,0,6,0.42,286
NOC,2024,3.96,5.63,Industrials,5.0,15.0,0.0,-0.2284553011950257,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,3,2813,0.66,45,13,0.65,0.4,0.66,10-K,1,0.19,0,14,0.55,40
GD,2018,2.94,4.76,Industrials,2.0,31.0,0.0,-0.1898482439557604,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,2,115,0.32,38,92,0.08,0.35,0.51,10-K,0,0.34,0,0,0.1,232
GD,2019,5.61,4.56,Industrials,2.0,31.0,0.0,-0.1898482439557604,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,3,1158,0.45,21,87,0.28,0.51,0.55,10-K,0,0.55,0,0,0.44,163
GD,2020,3.59,3.9,Industrials,2.0,31.0,0.0,-0.1898482439557604,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,5,2958,0.58,18,72,0.76,0.19,0.37,10-K,0,0.34,0,0,0.45,498
GD,2021,4.21,6.73,Industrials,2.0,31.0,0.0,-0.1898482439557604,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,5,746,0.23,7,79,0.65,0.36,0.34,10-K,0,0.36,0,0,0.39,204
GD,2022,2.61,4.88,Industrials,2.0,31.0,0.0,-0.1898482439557604,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,5,2225,0.69,46,92,0.23,0.58,0.71,10-K,1,0.26,0,0,0.78,152
GD,2023,1.93,4.54,Industrials,2.0,31.0,0.0,-0.1898482439557604,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,2,726,0.55,53,92,0.09,0.18,0.63,10-K,1,0.26,0,0,0.15,244
GD,2024,1.8,6.62,Industrials,2.0,31.0,0.0,-0.1898482439557604,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,1,64,0.81,15,89,0.7,0.13,0.71,10-K,0,0.29,0,0,0.13,259
DE,2018,4.4,3.9,Industrials,12.0,11.0,6.0,0.2670583052897985,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,1,1827,0.53,54,153,0.38,0.44,0.22,10-K,0,0.17,0,0,0.55,41
DE,2019,3.86,5.76,Industrials,12.0,11.0,6.0,0.2670583052897985,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,5,2177,0.46,2,215,0.17,0.65,0.66,10-K,0,0.17,0,0,0.41,148
DE,2020,3.48,5.74,Industrials,12.0,11.0,6.0,0.2670583052897985,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,5,1730,0.82,10,195,0.26,0.16,0.52,10-K,1,0.53,0,0,0.52,59
DE,2021,4.43,5.16,Industrials,12.0,11.0,6.0,0.2670583052897985,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,5,1048,0.77,44,189,0.77,0.37,0.45,10-K,0,0.6,0,0,0.22,50
DE,2022,3.85,5.24,Industrials,12.0,11.0,6.0,0.2670583052897985,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,5,2711,0.14,76,184,0.61,0.19,0.38,10-K,1,0.24,0,0,0.21,86
DE,2023,3.25,4.06,Industrials,12.0,11.0,6.0,0.2670583052897985,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,2,2517,0.41,68,181,0.54,0.35,0.46,10-K,0,0.2,0,0,0.78,300
